,smiles,docking_score,smiles_P,docking_score_P,modification
840,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)C(OC)C[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.27004,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,OC
841,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC(OC)[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.22754,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,OC
842,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)C(OC)=CC(=O)C=C12,-6.21864,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,OC
843,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=C(OC)C(=O)C=C12,-6.266719999999999,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,OC
844,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C(OC)=C12,-6.3510800000000005,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,OC
845,C=C1C2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]2C1COC,-6.25274,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,COC
846,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC(COC)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,-6.24814,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,COC
847,C=C1C[C@@H]2[C@H](CC(COC)[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.55256,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,COC
848,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)C(COC)C[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.75523,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,COC
849,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC(COC)[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.6756899999999995,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,COC
850,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)C(COC)=CC(=O)C=C12,-6.825480000000001,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,COC
851,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=C(COC)C(=O)C=C12,-6.666939999999999,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,COC
852,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C(COC)=C12,-6.48641,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,COC
853,C=C1C2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]2C1CO,-6.29269,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,CO
854,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC(CO)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,-6.319719999999999,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,CO
855,C=C1C[C@@H]2[C@H](CC(CO)[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.53095,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,CO
856,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)C(CO)C[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.50643,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,CO
857,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC(CO)[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.32808,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,CO
858,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)C(CO)=CC(=O)C=C12,-6.62933,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,CO
859,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=C(CO)C(=O)C=C12,-6.44679,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,CO
860,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C(CO)=C12,-6.55656,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,CO
861,C=C1C2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]2C1C(C)=O,-6.77693,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,C(=O)C
862,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC(C(C)=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,-6.4661599999999995,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,C(=O)C
863,C=C1C[C@@H]2[C@H](CC(C(C)=O)[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-7.07866,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,C(=O)C
864,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)C(C(C)=O)C[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.83502,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,C(=O)C
865,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC(C(C)=O)[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.83157,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,C(=O)C
866,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@]2(C)C1=CC(=O)C=C2C(C)=O,-6.92385,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,C(=O)C
867,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=C(C(C)=O)C(=O)C=C12,-6.82935,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,C(=O)C
868,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C(C(C)=O)=C12,-6.42489,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,C(=O)C
869,C=C1C2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]2C1N,-6.27281,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,N
870,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC(N)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,-6.22443,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,N
871,C=C1C[C@@H]2[C@H](CC(N)[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.33266,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,N
872,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)C(N)C[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.121,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,N
873,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC(N)[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.13552,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,N
874,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)C(N)=CC(=O)C=C12,-6.21568,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,N
875,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=C(N)C(=O)C=C12,-6.50807,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,N
876,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C(N)=C12,-6.3859699999999995,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,N
877,C=C1C2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]2C1S,-6.2537,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,S
878,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC(S)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,-6.27428,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,S
879,C=C1C[C@@H]2[C@H](CC(S)[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-5.88952,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,S
880,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)C(S)C[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.17476,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,S
881,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC(S)[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.198230000000001,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,S
882,C=C1C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)C(S)=CC(=O)C=C12,-6.2874,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,S
883,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=C(S)C(=O)C=C12,-6.156619999999999,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,S
884,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C(S)=C12,-6.13414,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,-6.193919999999999,S
885,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1F)c1ccccn1,-8.279710000000001,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,F
886,CN(CCOc1ccc(CC2SC(=O)NC2=O)c(F)c1)c1ccccn1,-8.58225,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,F
887,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1F,-8.43865,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,F
888,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cc(F)ccn1,-8.767510000000001,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,F
889,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(F)cn1,-8.49393,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,F
890,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cccc(F)n1,-8.83076,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,F
891,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1Cl)c1ccccn1,-8.52965,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Cl
892,CN(CCOc1ccc(CC2SC(=O)NC2=O)c(Cl)c1)c1ccccn1,-8.61988,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Cl
893,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1Cl,-8.43597,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Cl
894,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cc(Cl)ccn1,-8.90046,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Cl
895,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(Cl)cn1,-8.5953,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Cl
896,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cccc(Cl)n1,-8.907580000000001,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Cl
897,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1Br)c1ccccn1,-8.89732,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Br
898,CN(CCOc1ccc(CC2SC(=O)NC2=O)c(Br)c1)c1ccccn1,-8.665189999999999,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Br
899,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1Br,-8.37548,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Br
900,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cc(Br)ccn1,-9.033439999999999,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Br
901,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(Br)cn1,-8.60918,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Br
902,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cccc(Br)n1,-9.06442,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,Br
903,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1I)c1ccccn1,-9.010710000000001,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,I
904,CN(CCOc1ccc(CC2SC(=O)NC2=O)c(I)c1)c1ccccn1,-8.46195,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,I
905,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1I,-8.33383,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,I
906,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cc(I)ccn1,-8.84809,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,I
907,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(I)cn1,-8.21172,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,I
908,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cccc(I)n1,-8.7339,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,I
909,Cc1cc(CC2SC(=O)NC2=O)ccc1OCCN(C)c1ccccn1,-8.41253,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C
910,Cc1cc(OCCN(C)c2ccccn2)ccc1CC1SC(=O)NC1=O,-8.71492,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C
911,Cc1cccnc1N(C)CCOc1ccc(CC2SC(=O)NC2=O)cc1,-8.18605,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C
912,Cc1ccnc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)c1,-9.0169,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C
913,Cc1ccc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,-8.58582,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C
914,Cc1cccc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)n1,-9.07934,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C
915,CC(C)c1cc(CC2SC(=O)NC2=O)ccc1OCCN(C)c1ccccn1,-8.91266,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(C)C
916,CC(C)c1cc(OCCN(C)c2ccccn2)ccc1CC1SC(=O)NC1=O,-8.929969999999999,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(C)C
917,CC(C)c1cccnc1N(C)CCOc1ccc(CC2SC(=O)NC2=O)cc1,-8.196539999999999,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(C)C
918,CC(C)c1ccnc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)c1,-7.66662,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(C)C
919,CC(C)c1ccc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,-7.82377,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(C)C
920,CC(C)c1cccc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)n1,-7.95085,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(C)C
921,CCc1cc(CC2SC(=O)NC2=O)ccc1OCCN(C)c1ccccn1,-8.50988,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,CC
922,CCc1cc(OCCN(C)c2ccccn2)ccc1CC1SC(=O)NC1=O,-8.87528,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,CC
923,CCc1cccnc1N(C)CCOc1ccc(CC2SC(=O)NC2=O)cc1,-7.156389999999999,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,CC
924,CCc1ccnc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)c1,-9.185830000000001,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,CC
925,CCc1ccc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,-8.79192,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,CC
926,CCc1cccc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)n1,-8.9808,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,CC
927,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1C(=O)O)c1ccccn1,-9.35188,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(=O)O
928,CN(CCOc1ccc(CC2SC(=O)NC2=O)c(C(=O)O)c1)c1ccccn1,-8.84455,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(=O)O
929,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1C(=O)O,-8.144169999999999,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(=O)O
930,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cc(C(=O)O)ccn1,-9.7172,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(=O)O
931,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(C(=O)O)cn1,-9.18305,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(=O)O
932,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cccc(C(=O)O)n1,-9.980210000000001,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,C(=O)O
933,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1O)c1ccccn1,-8.44625,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,O
934,CN(CCOc1ccc(CC2SC(=O)NC2=O)c(O)c1)c1ccccn1,-8.17917,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,O
935,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1O,-8.26121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,O
936,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cc(O)ccn1,-8.6796,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,O
937,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(O)cn1,-8.869589999999999,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,O
938,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cccc(O)n1,-8.8243,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,O
939,COc1cc(CC2SC(=O)NC2=O)ccc1OCCN(C)c1ccccn1,-8.07356,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,OC
940,COc1cc(OCCN(C)c2ccccn2)ccc1CC1SC(=O)NC1=O,-8.59707,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,OC
941,COc1cccnc1N(C)CCOc1ccc(CC2SC(=O)NC2=O)cc1,-7.81066,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,OC
942,COc1ccnc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)c1,-8.73373,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,OC
943,COc1ccc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,-8.56367,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,OC
944,COc1cccc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)n1,-8.73971,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,OC
945,COCc1cc(CC2SC(=O)NC2=O)ccc1OCCN(C)c1ccccn1,-8.29369,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,COC
946,COCc1cc(OCCN(C)c2ccccn2)ccc1CC1SC(=O)NC1=O,-8.687999999999999,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,COC
947,COCc1cccnc1N(C)CCOc1ccc(CC2SC(=O)NC2=O)cc1,-8.10178,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,COC
948,COCc1ccnc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)c1,-8.11465,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,COC
949,COCc1ccc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,-8.006210000000001,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,COC
950,COCc1cccc(N(C)CCOc2ccc(CC3SC(=O)NC3=O)cc2)n1,-7.143210000000001,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,COC
951,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1CO)c1ccccn1,-8.72268,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,CO
952,CN(CCOc1ccc(CC2SC(=O)NC2=O)c(CO)c1)c1ccccn1,-8.48155,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,CO
953,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1CO,-8.23512,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,CO
954,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1cc(CO)ccn1,-9.39255,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-7.99803,CO
